Unnamed: 0,name,genre,emotions
4040,"Royally In Trouble (Royal, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4041,Me,"['Music', 'Nonfiction', 'Biography']",['Frustration']
4044,The Rise and Fall of Ava Arcana,['Music'],['Frustration']
4045,Lost on Planet China: The Strange and True Story of One Man's Attempt to Understand the World's Most Mystifying Nation or How He Became Comfortable Eating Live Squid,['Travel'],['Frustration']
4047,The Girl in Lifeboat Six,['Historical Fiction'],['Frustration']
4049,"What’s a Duke Got to Do With It (Synneful Spinsters, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4052,"Tarnished Crown (The Lochlann Feuds, #2)","['Fantasy', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4060,"The Friend Zone (The Friend Zone, #1)","['Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4061,Bea Wolf,"['Poetry', 'Comics']","['Frustration', 'Sad', 'Neutral']"
4063,"Eragon (The Inheritance Cycle, #1)",['Fantasy'],['Frustration']
4069,How to Kill Men and Get Away with It,"['Horror', 'Mystery', 'Chick Lit']",['Neutral']
4072,The Picture of Dorian Gray,"['Fiction', 'Classics', 'Horror']",['Neutral']
4074,Someone Who Isn’t Me,"['Music', 'Contemporary']",['Frustration']
4079,Sister Stardust,"['Music', 'Travel']",['Frustration']
4080,"Photographing the Dead (Nameless: Season One, #2)",['Horror'],['Neutral']
4082,The Complete Poems of Emily Dickinson,['Poetry'],['Frustration']
4083,"Teen Titans: Robin (Teen Titans, #4)",['Comics'],"['Sad', 'Neutral']"
4088,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)","['Science Fiction', 'Humor']","['Happy', 'Neutral']"
4095,Lockwood (Cozy Isekai Craftsman #1),['Fantasy'],['Frustration']
4099,The Auschwitz Protocol (The Sikora Files #1),['Historical Fiction'],['Frustration']
4103,"Doomsday Match (The Dresden Codex, #1)","['Fantasy', 'Science Fiction', 'Travel', 'Horror', 'Mystery', 'Fiction']","['Frustration', 'Happy', 'Neutral']"
4105,An American Beauty,['Historical Fiction'],['Frustration']
4106,Cold Enough for Snow,['Travel'],['Frustration']
4107,"Capture the Sun (Starlight&#39;s Shadow, #3)",['Science Fiction'],"['Happy', 'Neutral']"
4109,The 9th Man (Luke Daniels #1),"['Mystery', 'Historical Fiction']",['Frustration']
4110,Sinners of Starlight City,['Historical Fiction'],['Frustration']
4111,"Rifts &amp; Refrains (Hush Note, #2)",['Music'],['Frustration']
4118,Project Hail Mary,['Science Fiction'],"['Happy', 'Neutral']"
4119,"The Praying Mantis Bride (Nameless: Season One, #3)",['Horror'],['Neutral']
4120,"A Game of Thrones (A Song of Ice and Fire, #1)","['Fantasy', 'Fiction']",['Frustration']
4121,Called (The Grey Gates #2),"['Fantasy', 'Paranormal']",['Frustration']
4122,Rain Rising,['Poetry'],['Frustration']
4124,The Cypress Maze,"['Fiction', 'Historical Fiction']",['Frustration']
4126,"Cypher: Lord of the Fallen (Warhammer 40,000)",['Science Fiction'],"['Happy', 'Neutral']"
4128,"彼女が公爵邸に行った理由 4 (Why Raeliana Ended Up at the Duke&#39;s Mansion, Vol. 4)",['Comics'],"['Sad', 'Neutral']"
4129,Autobiography,['Music'],['Frustration']
4131,Brown Girl Dreaming,['Poetry'],['Frustration']
4132,"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4135,"Plays Well With Others (How to Date, #2)","['Sports', 'Contemporary', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
4138,The Big Dark Sky,"['Horror', 'Science Fiction']","['Happy', 'Neutral']"
4140,"Spider-Man, Vol. 1: End of the Spider-Verse",['Comics'],"['Sad', 'Neutral']"
4142,The Rain: A Novel,['Science Fiction'],"['Happy', 'Neutral']"
4144,"The Captain (The Last Horizon, #1)",['Science Fiction'],"['Happy', 'Neutral']"
4145,Cutting Teeth,"['Horror', 'Mystery', 'Suspense', 'Fiction', 'Thriller']","['Happy', 'Neutral']"
4147,Goodbye Earl,"['Fiction', 'Thriller', 'Mystery', 'Chick Lit']","['Happy', 'Neutral']"
4149,Every Day: The Graphic Novel,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4159,Hello Girls,['Travel'],['Frustration']
4160,"Sleepless City (Nick Ryan, #1)","['Thriller', 'Mystery']","['Happy', 'Neutral']"
4161,Save What&#39;s Left,"['Fiction', 'Humor', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
4163,The Salt Grows Heavy,"['Horror', 'LGBT']",['Neutral']
4166,"Fractal Noise (Fractalverse, #0.5)",['Science Fiction'],"['Happy', 'Neutral']"
4167,"Kill Joy (A Good Girl&#39;s Guide to Murder, #0.5)","['Fiction', 'Thriller']","['Happy', 'Neutral']"
4168,The Killer&#39;s Wife,"['Suspense', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4169,Malibu Rising,"['Contemporary', 'Romance', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
4175,The Ocean Above Me,['Thriller'],"['Happy', 'Neutral']"
4177,They Never Learn,['Horror'],['Neutral']
4185,"The White Queen (The Plantagenet and Tudor Novels, #2)",['Historical Fiction'],['Frustration']
4189,Snow Crash,['Science Fiction'],"['Happy', 'Neutral']"
4190,Not By Blood,"['Suspense', 'Crime', 'Thriller']","['Happy', 'Neutral']"
4192,Blankets,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4193,"Sincerely, Your Inconvenient Wife (The Harder They Fall, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4204,"Obsidian Throne (The Lochlann Feuds, #4)","['Fantasy', 'Young Adult']",['Frustration']
4205,"Vow of Thieves (Dance of Thieves, #2)",['Fantasy'],['Frustration']
4210,"White Sand, Volume 2 (White Sand, #2)",['Comics'],"['Sad', 'Neutral']"
4212,Cash,['Music'],['Frustration']
4214,Homegoing,['Historical Fiction'],['Frustration']
4218,Between Shades of Gray,['Historical Fiction'],['Frustration']
4225,"Dog Man: Fetch-22 (Dog Man, #8)","['Childrens', 'Comics']","['Sad', 'Neutral']"
4228,Mrs. Nash&#39;s Ashes,"['LGBT', 'Travel', 'Chick Lit', 'Romance', 'Fiction']","['Frustration', 'Sad', 'Neutral']"
4230,さよなら絵梨 [Sayonara Eri],"['Manga', 'Comics']","['Sad', 'Neutral']"
4231,The Centre,"['LGBT', 'Science Fiction', 'Horror', 'Mystery', 'Contemporary', 'Fiction', 'Thriller']","['Happy', 'Neutral']"
4235,Horns,['Horror'],['Neutral']
4237,You Can Trust Me,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
4240,"Harry Potter and the Philosopher’s Stone (Harry Potter, #1)","['Fantasy', 'Young Adult', 'Childrens', 'Fiction']",['Frustration']
4242,"Eyes of the Void (The Final Architecture, #2)",['Science Fiction'],"['Happy', 'Neutral']"
4243,"Never Admire an Adventurer (Fortune&#39;s Brides: Guarding Her Heart, #2)",['Historical Fiction'],['Frustration']
4244,Girl in a Band,['Music'],['Frustration']
4253,Hotel Laguna,"['Historical Fiction', 'Art']",['Frustration']
4254,Her Little Flowers,"['Fantasy', 'Paranormal', 'Horror', 'Suspense', 'Fiction', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
4258,Places We&#39;ve Never Been,['Travel'],['Frustration']
4262,"The Final Gambit (The Inheritance Games, #3)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4263,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)","['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4266,"The Paris Review, Issue 244, Summer 2023",['Poetry'],['Frustration']
4267,"You (You, #1)","['Suspense', 'Thriller']","['Happy', 'Neutral']"
4270,"A Crown of Ivy and Glass (The Middlemist Trilogy, #1)","['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4275,光が死んだ夏 2 [Hikaru ga Shinda Natsu 2],"['Manga', 'Comics']","['Sad', 'Neutral']"
4276,We Have Always Lived in the Castle,"['Classics', 'Horror']",['Neutral']
4285,"The Evening and the Morning (Kingsbridge, #0)",['Historical Fiction'],['Frustration']
4288,The Moon Represents My Heart,"['Fantasy', 'Science Fiction']","['Frustration', 'Happy', 'Neutral']"
4290,Rock Paper Scissors,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
4295,"So Long, Chester Wheeler","['LGBT', 'Travel']",['Frustration']
4296,The House at the End of the World,"['Paranormal', 'Suspense', 'Horror', 'Science Fiction']","['Happy', 'Neutral']"
4297,"The Ruthless Fae King (Kings of Avalier, #3)","['Fantasy', 'Paranormal']",['Frustration']
4307,The Death of Francis Bacon,"['Poetry', 'Art']",['Frustration']
4308,The Island,['Horror'],['Neutral']
4309,"He Who Fights with Monsters 6 (He Who Fights with Monsters, #6)",['Science Fiction'],"['Happy', 'Neutral']"
4316,"How to Get a Date with the Evil Queen (Monster Girlfriend, #2)",['Science Fiction'],"['Happy', 'Neutral']"
4317,How Can I Help You,"['Horror', 'Mystery', 'Suspense', 'Contemporary', 'Fiction', 'Thriller']","['Happy', 'Neutral']"
4321,Remedies for Disappearing,['Poetry'],['Frustration']
4324,The House Swap,"['Contemporary', 'Childrens', 'Travel']",['Frustration']
4328,"Lumberjanes, Vol. 1: Beware the Kitten Holy","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4334,"Scarlet Princess (The Lochlann Feuds, #1)","['Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4341,The Woman in the Window,"['Suspense', 'Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4343,Watchmen,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4344,"Hawkeye, Volume 1: My Life as a Weapon",['Comics'],"['Sad', 'Neutral']"
4345,Howl and Other Poems,['Poetry'],['Frustration']
4346,Wuthering Heights,"['Fiction', 'Classics', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4350,"World Without End (Kingsbridge, #2)",['Historical Fiction'],['Frustration']
4351,"England's Dreaming: Anarchy, Sex Pistols, Punk Rock, and Beyond",['Music'],['Frustration']
4354,Riding the Iron Rooster,['Travel'],['Frustration']
4360,Lo que hay,['Poetry'],['Frustration']
4361,"The One (The Selection, #3)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4362,Those We Drown,"['Paranormal', 'Horror', 'Young Adult']",['Neutral']
4365,The Places in Between,['Travel'],['Frustration']
4368,The Life She Wanted,"['Romance', 'Historical Fiction', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
4369,Mary Ventura and the Ninth Kingdom,['Poetry'],['Frustration']
4370,その着せ替え人形は恋をする 9 [Sono Bisque Doll wa Koi wo Suru 9],"['Manga', 'Comics']","['Sad', 'Neutral']"
4371,King of the Armadillos,['Historical Fiction'],['Frustration']
4375,Torith (System Universe #2),"['Science Fiction', 'Humor']","['Happy', 'Neutral']"
4377,Tales of a Female Nomad: Living at Large in the World,['Travel'],['Frustration']
4378,"The Stars are Dying (Nytefall, #1)","['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4381,No One Rides For Free,['Horror'],['Neutral']
4383,Batman- One Bad Day: Catwoman,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4388,The Air Raid Book Club,"['Fiction', 'Historical Fiction']",['Frustration']
4390,The Primal Hunter 6 (The Primal Hunter #6),['Fantasy'],['Frustration']
4391,"Rocking Her Silence (Rock Gods of D.C., #1)",['Music'],['Frustration']
4392,"Rocked Bayou (Badges of the Bayou, #3)",['Music'],['Frustration']
4393,The Prince &amp; The Apocalypse,"['Contemporary', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4396,Unbreak My Heart: A Steamy Second Chance Romance,['Romance'],"['Frustration', 'Sad', 'Neutral']"
4399,"The Setup (Single in Seattle, #4)",['Music'],['Frustration']
4406,Boys in the Valley,"['Fantasy', 'Horror', 'Fiction', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
4407,The Inmate,"['Fiction', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4408,Meet Me in Paradise,['Travel'],['Frustration']
4413,"Cosmoknights, Vol. 2 (Cosmoknights, #2)","['Graphic Novels', 'Science Fiction', 'Comics']","['Happy', 'Sad', 'Neutral']"
4414,"Bittersweet Melody (The Bittersweet Symphony Duet, #2.5)",['Music'],['Frustration']
4417,To Kill a Mockingbird,"['Fiction', 'Classics', 'Historical Fiction']",['Frustration']
4419,"Skyward (Skyward, #1)",['Science Fiction'],"['Happy', 'Neutral']"
4422,Nov-09,['Romance'],"['Frustration', 'Sad', 'Neutral']"
4426,The Wife App,"['Romance', 'LGBT', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
4429,"Code Name Verity (Code Name Verity, #1)",['Historical Fiction'],['Frustration']
4434,My Name Is Why,['Poetry'],['Frustration']
4435,The Sandman Vol. 5: A Game of You,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4436,Prom Mom,"['Mystery', 'Suspense', 'Romance', 'Fiction', 'Crime', 'Thriller']","['Frustration', 'Happy', 'Sad', 'Neutral']"
4437,とんがり帽子のアトリエ 9 [Tongari Bōshi no Atelier 9],"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4439,Drowning,"['Contemporary', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4440,The Flatshare,"['Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
4441,The Couple Next Door,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
4442,Gender Queer: A Memoir,"['LGBT', 'Graphic Novels', 'Comics', 'Nonfiction', 'Memoir']","['Sad', 'Neutral']"
4443,"A Desolation Called Peace (Teixcalaan, #2)","['Science Fiction', 'LGBT']","['Happy', 'Neutral']"
4444,What Never Happened,"['Fiction', 'Suspense', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4446,Into the Water,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
4447,"Fifty Shades Darker (Fifty Shades, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4448,What to Listen for in Music,['Music'],['Frustration']
4449,The Dead Zone,['Horror'],['Neutral']
4450,Windfall,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
4457,This Bird Has Flown,['Music'],['Frustration']
4459,A Lady&#39;s Guide to Fortune-Hunting,['Historical Fiction'],['Frustration']
4462,"You, with a View","['Romance', 'Travel']","['Frustration', 'Sad', 'Neutral']"
4463,"Persephone (Into Shadow, #2)",['Science Fiction'],"['Happy', 'Neutral']"
4465,The Making of Another Major Motion Picture Masterpiece,['Historical Fiction'],['Frustration']
4466,"The Ghosts of Trappist (NeoG, 3)",['Science Fiction'],"['Happy', 'Neutral']"
4470,"Sing Me to Sleep (Sing Me to Sleep, #1)","['Fantasy', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4473,"The Journey (Big Panda &amp; Tiny Dragon, #2)","['Spirituality', 'Graphic Novels', 'Poetry', 'Philosophy', 'Religion', 'Art']",['Frustration']
4474,Carmilla,['Horror'],['Neutral']
4476,"Love &amp; Luck (Love &amp; Gelato, #2)",['Travel'],['Frustration']
4478,"The Girl Who Played with Fire (Millennium, #2)","['Suspense', 'Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
4482,Round Ireland with a Fridge,['Travel'],['Frustration']
4483,The Help,"['Fiction', 'Classics', 'Historical Fiction']",['Frustration']
4484,Want to Know a Secret?,"['Fiction', 'Crime', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
4485,怪獣8号 7 [Kaijū 8-gō 7],"['Manga', 'Science Fiction']","['Happy', 'Neutral']"
4486,"Good Girl Complex (Avalon Bay, #1)","['Fiction', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4489,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","['Fantasy', 'Young Adult', 'Childrens', 'Fiction']",['Frustration']
4490,A Chance Encounter,['Music'],['Frustration']
4491,Relentless Melt,['Horror'],['Neutral']
4494,"Champion Chompers, Super Stinkers and Other Poems by Extraordinary Animals",['Poetry'],['Frustration']
4496,"Tachyon - Die Waffe (Tachyon, #1)",['Science Fiction'],"['Happy', 'Neutral']"
4498,Stay True,"['Music', 'Memoir']",['Frustration']
4499,The Sea Elephants,"['LGBT', 'Historical Fiction']",['Frustration']
4502,Paper Planes,"['LGBT', 'Graphic Novels', 'Contemporary', 'Romance', 'Fiction', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4505,Wonder Woman Historia: The Amazons,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4506,Dracula,"['Classics', 'Horror']",['Neutral']
4510,Don’t Forget to Write,"['Chick Lit', 'Romance', 'Fiction', 'Historical Fiction', 'Humor']","['Frustration', 'Sad', 'Neutral']"
4516,Just the Nicest Couple,"['Fiction', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
4519,Star Bringer,"['Fantasy', 'Science Fiction', 'Romance', 'LGBT']","['Frustration', 'Happy', 'Sad', 'Neutral']"
4520,"Artificial Condition (The Murderbot Diaries, #2)",['Science Fiction'],"['Happy', 'Neutral']"
4522,The Things We Cannot Say,['Historical Fiction'],['Frustration']
4526,Audition,['Science Fiction'],"['Happy', 'Neutral']"
4529,"Red, White & Royal Blue","['Contemporary', 'Romance', 'LGBT']","['Frustration', 'Sad', 'Neutral']"
4531,Wannabe: Reckonings with the Pop Culture That Shapes Me,"['Music', 'Memoir', 'Nonfiction']",['Frustration']
4532,"The Wicked + The Divine, Vol. 1: The Faust Act","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4533,"Divinity 36 (Tinkered Starsong, #1)","['Music', 'Science Fiction']","['Frustration', 'Happy', 'Neutral']"
4534,The Hanging City,"['Fiction', 'Romance', 'Science Fiction']","['Frustration', 'Happy', 'Sad', 'Neutral']"
4535,Devoted,['Science Fiction'],"['Happy', 'Neutral']"
4542,The Essential Rumi,"['Poetry', 'Spirituality']",['Frustration']
4544,You Can&#39;t Stay Here Forever,['Travel'],['Frustration']
4546,The Sandman Vol. 3: Dream Country,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4547,Water for Elephants,['Historical Fiction'],['Frustration']
4549,Lessons,['Historical Fiction'],['Frustration']
4558,"When Life Gives You Lemons (Sun Tower, #1)","['Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4561,Journals,['Music'],['Frustration']
4565,The Anti-Hero,['Romance'],"['Frustration', 'Sad', 'Neutral']"
4566,Rana Joon and the One and Only Now,"['Music', 'LGBT', 'Contemporary', 'Historical Fiction', 'Young Adult']",['Frustration']
4567,Sweet Regret,['Music'],['Frustration']
4572,Jana Goes Wild,['Travel'],['Frustration']
4575,Hide,"['Paranormal', 'Horror']",['Neutral']
4577,The Nightingale,['Historical Fiction'],['Frustration']
4580,Dawn of the Void Book One,['Science Fiction'],"['Happy', 'Neutral']"
4583,"Thick as Thieves (Thieves, #2)","['Fantasy', 'LGBT', 'Fiction', 'Young Adult']",['Frustration']
4588,"Things I Should Have Said: Family, Fame, and Figuring it Out","['Music', 'Biography']",['Frustration']
4598,Germination (Battle Mage Farmer #2),['Science Fiction'],"['Happy', 'Neutral']"
4599,Il est grand temps de rallumer les étoiles,['Travel'],['Frustration']
4600,"The Gate of the Feral Gods (Dungeon Crawler Carl, #4)","['Science Fiction', 'Humor']","['Happy', 'Neutral']"
4601,A Year in Provence,['Travel'],['Frustration']
4602,とんがり帽子のアトリエ 10 [Tongari Bōshi no Atelier 10],"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4603,チェンソーマン 15 [Chainsaw Man 15],"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
4609,Ariel,['Poetry'],['Frustration']
4613,チェンソーマン 12 [Chainsaw Man 12],"['Manga', 'Comics']","['Sad', 'Neutral']"
4614,Elevation,"['Science Fiction', 'Horror', 'LGBT', 'Mystery']","['Happy', 'Neutral']"
4616,キングダム 69 [Kingdom 69],"['Manga', 'Historical Fiction']",['Frustration']
4617,The Marriage Portrait,"['History', 'Historical Fiction']",['Frustration']
4618,"Divine Rivals (Letters of Enchantment, #1)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
4619,Identity,"['Crime', 'Romance']","['Frustration', 'Sad', 'Neutral']"
4620,Bright Dead Things,['Poetry'],['Frustration']
