user_id,mental_state,books_preferences,music_preferences,film_preferences
352,relaxed,"['Psychology', 'Horror', 'Religion']","['pop', 'blues', 'world-music']","['Sci-Fi', 'Children', 'Horror']"
353,happy,"['Memoir', 'Fiction', 'Religion']","['alternative', 'world-music', 'dance']","['Adventure', 'Fantasy', 'Sci-Fi']"
353,sad,"['Memoir', 'Crime', 'Historical Fiction']","['electronic', 'rock', 'pop']","['Horror', 'Sci-Fi', 'Fantasy']"
353,stressed,"['Thriller', 'Chick Lit', 'LGBT']","['rock', 'blues', 'electro']","['Fantasy', 'Sci-Fi', 'Western']"
353,relaxed,"['Fiction', 'Religion', 'Spirituality']","['soul', 'alternative', 'new-age']","['Horror', 'Animation', 'Sci-Fi']"
354,happy,"['Comics', 'Romance', 'Paranormal']","['blues', 'indie', 'dance']","['Western', 'Adventure', 'Comedy']"
354,sad,"['Romance', 'Fiction', 'Mystery']","['electronic', 'new-age', 'indie']","['Romance', 'Western', 'Fantasy']"
354,stressed,"['Science', 'Romance', 'Sports']","['alternative', 'soul', 'blues']","['Sci-Fi', 'Children', 'Animation']"
354,relaxed,"['Memoir', 'Self Help', 'Philosophy']","['new-age', 'folk', 'metal']","['Fantasy', 'Comedy', 'Western']"
355,happy,"['Religion', ""Children's"", 'Mystery']","['alternative', 'electro', 'pop']","['Comedy', 'Romance', 'Fantasy']"
355,sad,"['Nonfiction', 'Biography', 'Self Help']","['world-music', 'electronic', 'metal']","['Children', 'Animation', 'Western']"
355,stressed,"['Thriller', 'Travel', 'Poetry']","['rock', 'pop', 'folk']","['Fantasy', 'Animation', 'Western']"
355,relaxed,"['Science Fiction', 'Nonfiction', 'Memoir']","['rock', 'world-music', 'metal']","['Sci-Fi', 'Animation', 'Horror']"
356,happy,"['Chick Lit', 'Romance', 'LGBT']","['world-music', 'electro', 'soul']","['Adventure', 'Children', 'Western']"
356,sad,"['Business', 'Paranormal', 'LGBT']","['electro', 'indie', 'world-music']","['Western', 'Sci-Fi', 'Horror']"
356,stressed,"['Mystery', 'Young Adult', 'Religion']","['world-music', 'alternative', 'soul']","['Comedy', 'Sci-Fi', 'Romance']"
356,relaxed,"['Science', 'Memoir', 'Music']","['world-music', 'alternative', 'new-age']","['Horror', 'Animation', 'Fantasy']"
357,happy,"['Romance', 'Horror', 'Business']","['metal', 'electronic', 'electro']","['Animation', 'Comedy', 'Western']"
357,sad,"['Biography', 'Religion', 'Sports']","['folk', 'rock', 'new-age']","['Western', 'Comedy', 'Horror']"
357,stressed,"['Humor', 'Horror', 'Philosophy']","['soul', 'pop', 'blues']","['Romance', 'Western', 'Horror']"
357,relaxed,"['Graphic Novels', 'Spirituality', 'Business']","['electro', 'dance', 'pop']","['Adventure', 'Sci-Fi', 'Romance']"
358,happy,"['Memoir', 'Romance', 'Poetry']","['folk', 'world-music', 'blues']","['Horror', 'Comedy', 'Romance']"
358,sad,"['Science', 'Thriller', 'Historical Fiction']","['indie', 'electro', 'alternative']","['Romance', 'Horror', 'Western']"
358,stressed,"['Religion', 'Music', 'Business']","['electronic', 'new-age', 'metal']","['Romance', 'Children', 'Sci-Fi']"
358,relaxed,"['Classics', 'Mystery', 'Self Help']","['electro', 'blues', 'soul']","['Sci-Fi', 'Comedy', 'Animation']"
359,happy,"['Memoir', 'Horror', 'Travel']","['alternative', 'metal', 'soul']","['Sci-Fi', 'Animation', 'Romance']"
359,sad,"['Thriller', 'Young Adult', 'Self Help']","['soul', 'electronic', 'metal']","['Adventure', 'Sci-Fi', 'Animation']"
359,stressed,"['Science', 'Science Fiction', 'Historical Fiction']","['alternative', 'world-music', 'indie']","['Fantasy', 'Children', 'Sci-Fi']"
359,relaxed,"[""Children's"", 'Spirituality', 'Science Fiction']","['electronic', 'alternative', 'electro']","['Children', 'Western', 'Romance']"
360,happy,"['Fiction', 'Romance', 'Science']","['metal', 'soul', 'electro']","['Western', 'Adventure', 'Horror']"
360,sad,"['Classics', 'Fiction', 'Poetry']","['alternative', 'metal', 'dance']","['Adventure', 'Fantasy', 'Animation']"
360,stressed,"['Fiction', 'Spirituality', 'Memoir']","['indie', 'alternative', 'blues']","['Romance', 'Fantasy', 'Animation']"
360,relaxed,"['Fiction', 'Religion', ""Children's""]","['electronic', 'folk', 'metal']","['Western', 'Animation', 'Horror']"
361,happy,"['Art', 'Chick Lit', 'Mystery']","['new-age', 'folk', 'rock']","['Romance', 'Horror', 'Animation']"
361,sad,"['Historical Fiction', 'Mystery', 'Comics']","['new-age', 'indie', 'electronic']","['Adventure', 'Sci-Fi', 'Horror']"
361,stressed,"['Science Fiction', 'LGBT', 'Fiction']","['indie', 'metal', 'soul']","['Romance', 'Horror', 'Sci-Fi']"
361,relaxed,"['Thriller', 'Mystery', 'Poetry']","['alternative', 'soul', 'rock']","['Animation', 'Western', 'Romance']"
362,happy,"['Art', 'Crime', 'Music']","['electronic', 'indie', 'soul']","['Western', 'Romance', 'Fantasy']"
362,sad,"['Paranormal', 'Crime', 'Travel']","['new-age', 'folk', 'world-music']","['Horror', 'Comedy', 'Adventure']"
362,stressed,"['History', 'Business', 'Comics']","['pop', 'folk', 'world-music']","['Children', 'Horror', 'Romance']"
362,relaxed,"['Humor', 'Art', 'Comics']","['folk', 'world-music', 'soul']","['Animation', 'Western', 'Adventure']"
363,happy,"['Religion', 'Religion', 'Romance']","['indie', 'metal', 'rock']","['Sci-Fi', 'Horror', 'Animation']"
363,sad,"['Horror', 'Fiction', 'Graphic Novels']","['rock', 'new-age', 'blues']","['Fantasy', 'Horror', 'Children']"
363,stressed,"['Science Fiction', 'Religion', 'Classics']","['indie', 'pop', 'soul']","['Fantasy', 'Horror', 'Sci-Fi']"
363,relaxed,"['Business', 'Psychology', 'Science']","['electronic', 'blues', 'folk']","['Children', 'Animation', 'Western']"
364,happy,"['Religion', 'Spirituality', 'Biography']","['pop', 'new-age', 'indie']","['Sci-Fi', 'Children', 'Fantasy']"
364,sad,"['Science', 'Philosophy', ""Children's""]","['pop', 'world-music', 'metal']","['Sci-Fi', 'Romance', 'Western']"
364,stressed,"['Religion', 'Poetry', 'Business']","['folk', 'pop', 'new-age']","['Romance', 'Children', 'Animation']"
364,relaxed,"['Business', 'Fiction', 'Romance']","['indie', 'world-music', 'electro']","['Romance', 'Children', 'Adventure']"
365,happy,"['Mystery', 'History', 'Music']","['electronic', 'blues', 'alternative']","['Animation', 'Comedy', 'Western']"
365,sad,"['Thriller', 'Science Fiction', 'Young Adult']","['world-music', 'rock', 'electro']","['Sci-Fi', 'Animation', 'Adventure']"
365,stressed,"['Science Fiction', 'Travel', 'Poetry']","['new-age', 'metal', 'rock']","['Fantasy', 'Horror', 'Sci-Fi']"
365,relaxed,"['Art', 'Horror', 'Memoir']","['rock', 'soul', 'folk']","['Children', 'Comedy', 'Romance']"
366,happy,"['Paranormal', 'Science Fiction', 'Biography']","['electronic', 'new-age', 'folk']","['Fantasy', 'Sci-Fi', 'Western']"
366,sad,"['Thriller', 'Horror', 'Comics']","['blues', 'folk', 'metal']","['Horror', 'Children', 'Western']"
366,stressed,"['Humor', 'Comics', 'Music']","['world-music', 'alternative', 'indie']","['Adventure', 'Horror', 'Children']"
366,relaxed,"['Mystery', 'Historical Fiction', 'Crime']","['metal', 'rock', 'alternative']","['Comedy', 'Sci-Fi', 'Horror']"
367,happy,"['Religion', 'Mystery', 'Poetry']","['dance', 'metal', 'indie']","['Western', 'Animation', 'Comedy']"
367,sad,"['Romance', 'Young Adult', 'Business']","['world-music', 'soul', 'new-age']","['Animation', 'Adventure', 'Children']"
367,stressed,"['Historical Fiction', 'Science Fiction', 'Nonfiction']","['alternative', 'new-age', 'pop']","['Children', 'Western', 'Fantasy']"
367,relaxed,"['Graphic Novels', 'Fiction', 'Business']","['new-age', 'pop', 'dance']","['Romance', 'Western', 'Adventure']"
368,happy,"['Romance', 'History', 'LGBT']","['dance', 'electro', 'indie']","['Comedy', 'Children', 'Adventure']"
368,sad,"['Art', 'Comics', 'Science']","['blues', 'electro', 'new-age']","['Animation', 'Western', 'Children']"
368,stressed,"[""Children's"", 'Poetry', 'Business']","['pop', 'indie', 'soul']","['Comedy', 'Animation', 'Horror']"
368,relaxed,"['Historical Fiction', 'Chick Lit', 'Biography']","['metal', 'electro', 'pop']","['Adventure', 'Animation', 'Romance']"
369,happy,"['Business', 'Historical Fiction', 'Religion']","['pop', 'new-age', 'dance']","['Adventure', 'Western', 'Romance']"
369,sad,"['Memoir', ""Children's"", 'Romance']","['indie', 'new-age', 'pop']","['Animation', 'Adventure', 'Western']"
369,stressed,"['Religion', ""Children's"", 'Memoir']","['new-age', 'alternative', 'blues']","['Children', 'Adventure', 'Animation']"
369,relaxed,"['Chick Lit', 'Philosophy', 'Horror']","['new-age', 'world-music', 'alternative']","['Comedy', 'Animation', 'Horror']"
370,happy,"['Fiction', 'Music', 'Sports']","['soul', 'electronic', 'new-age']","['Fantasy', 'Adventure', 'Comedy']"
370,sad,"['Sports', 'Comics', 'Science']","['alternative', 'dance', 'new-age']","['Western', 'Romance', 'Animation']"
370,stressed,"['Poetry', 'Graphic Novels', 'Paranormal']","['blues', 'world-music', 'rock']","['Animation', 'Children', 'Romance']"
370,relaxed,"['Self Help', 'Business', 'Humor']","['indie', 'electro', 'metal']","['Sci-Fi', 'Adventure', 'Children']"
371,happy,"['Mystery', 'Young Adult', 'Paranormal']","['electronic', 'blues', 'folk']","['Adventure', 'Romance', 'Children']"
371,sad,"['Self Help', 'Sports', 'Business']","['new-age', 'blues', 'dance']","['Fantasy', 'Comedy', 'Children']"
371,stressed,"['Graphic Novels', 'Crime', 'History']","['folk', 'metal', 'rock']","['Comedy', 'Sci-Fi', 'Children']"
371,relaxed,"['Religion', 'Science', 'Humor']","['indie', 'metal', 'electronic']","['Children', 'Adventure', 'Horror']"
372,happy,"['Spirituality', 'Romance', 'LGBT']","['alternative', 'dance', 'electro']","['Western', 'Fantasy', 'Comedy']"
372,sad,"['Young Adult', 'Sports', 'Business']","['dance', 'folk', 'pop']","['Romance', 'Fantasy', 'Horror']"
372,stressed,"['Art', 'Humor', 'Psychology']","['dance', 'new-age', 'metal']","['Comedy', 'Fantasy', 'Sci-Fi']"
372,relaxed,"['Memoir', 'Biography', 'Young Adult']","['new-age', 'soul', 'metal']","['Adventure', 'Animation', 'Romance']"
373,happy,"['Chick Lit', 'Psychology', 'Humor']","['pop', 'electro', 'alternative']","['Comedy', 'Adventure', 'Romance']"
373,sad,"['Science', 'Romance', 'History']","['electro', 'alternative', 'soul']","['Sci-Fi', 'Fantasy', 'Comedy']"
373,stressed,"['Poetry', 'Classics', 'History']","['soul', 'blues', 'world-music']","['Fantasy', 'Animation', 'Horror']"
373,relaxed,"['Biography', 'Sports', 'Science Fiction']","['dance', 'rock', 'blues']","['Animation', 'Horror', 'Adventure']"
374,happy,"['Self Help', 'Business', 'Thriller']","['electronic', 'alternative', 'pop']","['Animation', 'Adventure', 'Romance']"
374,sad,"['Art', 'Humor', 'Sports']","['soul', 'electro', 'blues']","['Sci-Fi', 'Comedy', 'Horror']"
374,stressed,"['Business', 'Biography', 'Crime']","['dance', 'electro', 'alternative']","['Horror', 'Comedy', 'Romance']"
374,relaxed,"['Mystery', 'Chick Lit', 'Young Adult']","['metal', 'soul', 'world-music']","['Western', 'Fantasy', 'Animation']"
375,happy,"['Biography', 'Business', 'Thriller']","['indie', 'dance', 'rock']","['Adventure', 'Animation', 'Children']"
375,sad,"['History', 'Fiction', 'Mystery']","['electro', 'dance', 'new-age']","['Horror', 'Fantasy', 'Comedy']"
375,stressed,"['Psychology', 'Philosophy', 'Thriller']","['dance', 'electro', 'folk']","['Sci-Fi', 'Western', 'Fantasy']"
375,relaxed,"['Religion', 'Classics', 'Humor']","['alternative', 'new-age', 'electronic']","['Horror', 'Children', 'Romance']"
376,happy,"['Self Help', 'Philosophy', 'LGBT']","['world-music', 'new-age', 'indie']","['Horror', 'Fantasy', 'Sci-Fi']"
376,sad,"['Comics', 'Chick Lit', 'Fiction']","['new-age', 'world-music', 'electro']","['Western', 'Adventure', 'Horror']"
376,stressed,"[""Children's"", 'Horror', 'Religion']","['soul', 'new-age', 'world-music']","['Comedy', 'Animation', 'Horror']"
376,relaxed,"['LGBT', 'Humor', 'Classics']","['folk', 'indie', 'pop']","['Adventure', 'Western', 'Animation']"
377,happy,"['Historical Fiction', 'LGBT', 'Art']","['alternative', 'new-age', 'electro']","['Animation', 'Sci-Fi', 'Western']"
377,sad,"['Biography', 'Crime', 'Romance']","['soul', 'metal', 'new-age']","['Romance', 'Horror', 'Sci-Fi']"
377,stressed,"['Philosophy', 'Horror', 'Self Help']","['soul', 'indie', 'metal']","['Sci-Fi', 'Comedy', 'Children']"
377,relaxed,"['Romance', 'Thriller', 'Fiction']","['metal', 'alternative', 'indie']","['Sci-Fi', 'Western', 'Horror']"
378,happy,"['Paranormal', 'Comics', 'Spirituality']","['folk', 'world-music', 'dance']","['Comedy', 'Western', 'Sci-Fi']"
378,sad,"['Sports', 'Music', 'Thriller']","['rock', 'pop', 'alternative']","['Western', 'Fantasy', 'Comedy']"
378,stressed,"['Mystery', ""Children's"", 'Philosophy']","['indie', 'blues', 'electro']","['Fantasy', 'Children', 'Adventure']"
378,relaxed,"['Self Help', 'Humor', 'Crime']","['alternative', 'electro', 'folk']","['Children', 'Comedy', 'Animation']"
379,happy,"['Business', 'Young Adult', 'Memoir']","['dance', 'indie', 'folk']","['Comedy', 'Fantasy', 'Children']"
379,sad,"['Historical Fiction', 'Romance', 'Nonfiction']","['soul', 'pop', 'blues']","['Sci-Fi', 'Adventure', 'Children']"
379,stressed,"['Chick Lit', 'Business', 'Philosophy']","['electro', 'world-music', 'new-age']","['Adventure', 'Western', 'Animation']"
379,relaxed,"['Sports', 'Poetry', 'Graphic Novels']","['indie', 'rock', 'pop']","['Horror', 'Western', 'Children']"
380,happy,"[""Children's"", 'Comics', 'Psychology']","['new-age', 'world-music', 'dance']","['Western', 'Romance', 'Horror']"
380,sad,"['Romance', 'Crime', 'Poetry']","['new-age', 'world-music', 'folk']","['Children', 'Sci-Fi', 'Adventure']"
380,stressed,"['Paranormal', 'Business', 'Self Help']","['alternative', 'rock', 'indie']","['Sci-Fi', 'Comedy', 'Adventure']"
380,relaxed,"['Religion', 'Thriller', 'Memoir']","['dance', 'electro', 'alternative']","['Romance', 'Comedy', 'Western']"
381,happy,"['Philosophy', 'Paranormal', 'Business']","['rock', 'folk', 'blues']","['Comedy', 'Animation', 'Sci-Fi']"
381,sad,"['Young Adult', 'Self Help', 'Horror']","['electro', 'dance', 'folk']","['Animation', 'Children', 'Adventure']"
381,stressed,"['Classics', 'Travel', 'Graphic Novels']","['pop', 'folk', 'alternative']","['Sci-Fi', 'Fantasy', 'Children']"
381,relaxed,"['History', 'Mystery', 'Classics']","['blues', 'world-music', 'indie']","['Children', 'Animation', 'Fantasy']"
382,happy,"['Graphic Novels', 'Religion', 'Business']","['indie', 'electronic', 'electro']","['Western', 'Adventure', 'Horror']"
382,sad,"['Classics', 'History', 'Poetry']","['soul', 'metal', 'world-music']","['Children', 'Horror', 'Fantasy']"
382,stressed,"['Fiction', 'Young Adult', 'Music']","['alternative', 'blues', 'dance']","['Comedy', 'Fantasy', 'Animation']"
382,relaxed,"['Paranormal', 'Religion', 'Poetry']","['soul', 'folk', 'alternative']","['Animation', 'Adventure', 'Horror']"
383,happy,"['Science Fiction', 'Travel', 'Graphic Novels']","['rock', 'world-music', 'dance']","['Western', 'Horror', 'Animation']"
383,sad,"['Fiction', 'Music', 'Classics']","['world-music', 'blues', 'alternative']","['Comedy', 'Adventure', 'Animation']"
383,stressed,"['Religion', 'Humor', 'Philosophy']","['electronic', 'new-age', 'world-music']","['Fantasy', 'Animation', 'Western']"
383,relaxed,"['History', 'Historical Fiction', 'Sports']","['blues', 'soul', 'dance']","['Romance', 'Adventure', 'Animation']"
384,happy,"['Music', 'Paranormal', 'Mystery']","['pop', 'dance', 'alternative']","['Sci-Fi', 'Comedy', 'Fantasy']"
384,sad,"['Fiction', 'Business', 'Horror']","['rock', 'dance', 'pop']","['Horror', 'Romance', 'Animation']"
384,stressed,"['Thriller', 'Mystery', 'Sports']","['world-music', 'soul', 'pop']","['Western', 'Adventure', 'Fantasy']"
384,relaxed,"['LGBT', 'Chick Lit', 'Philosophy']","['pop', 'indie', 'electro']","['Western', 'Sci-Fi', 'Comedy']"
385,happy,"['Travel', 'Horror', 'Art']","['new-age', 'folk', 'indie']","['Horror', 'Animation', 'Sci-Fi']"
385,sad,"['Sports', 'Graphic Novels', 'Poetry']","['world-music', 'electro', 'new-age']","['Western', 'Children', 'Animation']"
385,stressed,"['Chick Lit', ""Children's"", 'Fiction']","['folk', 'indie', 'electronic']","['Horror', 'Romance', 'Comedy']"
385,relaxed,"['Mystery', 'Graphic Novels', 'Sports']","['soul', 'alternative', 'world-music']","['Western', 'Romance', 'Fantasy']"
386,happy,"['Mystery', 'Chick Lit', 'Science Fiction']","['electro', 'dance', 'new-age']","['Comedy', 'Sci-Fi', 'Children']"
386,sad,"['Classics', 'Young Adult', 'Crime']","['metal', 'blues', 'indie']","['Children', 'Sci-Fi', 'Horror']"
386,stressed,"['Crime', 'Mystery', 'Science Fiction']","['indie', 'blues', 'rock']","['Animation', 'Romance', 'Western']"
386,relaxed,"['Mystery', 'Art', 'Young Adult']","['pop', 'indie', 'electronic']","['Fantasy', 'Western', 'Animation']"
387,happy,"['Biography', 'Religion', 'Nonfiction']","['folk', 'pop', 'new-age']","['Animation', 'Comedy', 'Romance']"
387,sad,"['Religion', 'Young Adult', 'Graphic Novels']","['dance', 'alternative', 'electro']","['Fantasy', 'Western', 'Sci-Fi']"
387,stressed,"['Crime', 'Music', 'Historical Fiction']","['soul', 'metal', 'electronic']","['Sci-Fi', 'Animation', 'Western']"
387,relaxed,"['Thriller', 'Self Help', 'Poetry']","['rock', 'alternative', 'dance']","['Adventure', 'Fantasy', 'Sci-Fi']"
388,happy,"['Thriller', 'Classics', 'Historical Fiction']","['world-music', 'new-age', 'alternative']","['Comedy', 'Animation', 'Horror']"
388,sad,"['Art', 'Humor', 'Religion']","['blues', 'soul', 'dance']","['Children', 'Fantasy', 'Romance']"
388,stressed,"['LGBT', 'Business', 'Philosophy']","['soul', 'rock', 'electronic']","['Fantasy', 'Adventure', 'Horror']"
388,relaxed,"['Religion', 'Science Fiction', 'Poetry']","['blues', 'world-music', 'pop']","['Western', 'Adventure', 'Children']"
389,happy,"['Thriller', 'Psychology', 'Spirituality']","['soul', 'alternative', 'indie']","['Fantasy', 'Western', 'Romance']"
389,sad,"['Horror', 'Fiction', 'Self Help']","['rock', 'alternative', 'metal']","['Horror', 'Animation', 'Comedy']"
389,stressed,"['Thriller', 'Comics', 'Classics']","['dance', 'blues', 'new-age']","['Romance', 'Comedy', 'Adventure']"
389,relaxed,"['Self Help', 'Religion', 'Thriller']","['world-music', 'indie', 'alternative']","['Romance', 'Horror', 'Fantasy']"
390,happy,"['Business', 'Travel', 'History']","['electronic', 'rock', 'alternative']","['Comedy', 'Children', 'Fantasy']"
390,sad,"['Horror', 'Poetry', 'Classics']","['world-music', 'indie', 'new-age']","['Romance', 'Western', 'Animation']"
390,stressed,"['Comics', 'Classics', 'Graphic Novels']","['indie', 'new-age', 'rock']","['Adventure', 'Animation', 'Fantasy']"
390,relaxed,"['Music', 'Romance', 'Business']","['electronic', 'metal', 'pop']","['Children', 'Western', 'Comedy']"
391,happy,"['History', 'Philosophy', 'LGBT']","['electronic', 'soul', 'rock']","['Animation', 'Children', 'Comedy']"
391,sad,"['Biography', ""Children's"", 'Poetry']","['alternative', 'indie', 'electronic']","['Comedy', 'Romance', 'Fantasy']"
